old	new
5a3ba9327ab887d8b98d4978151aeeb741adbaf5	f56bbe8468030c1d39f02c0fd5364b4f77636908
5ac343736ce12921447de1c143fa618f3dee1860	b05b6844b18c6d53cfdb492e17d55b1ad8021963
5ac70dfa8b67b11448a67b206686e1914e234135	e35b68002a27e0c3130c83cf9ae592d6f36bd7c7
5ad05a0f5ee2e3ef5146653eea838978b22e20b4	b88c2634138ecdc0276a3c41c8c1beb2b047f7ad
5ade5829212ab5c9ab6b6f87aa51c04d6afe61f0	17f80acb4559c26f9bbae2c090ca1ef8c1655bc1
5b022d45735d5a52795fe5ef2ed02c7ce785715f	36153921b74cfba68774d4c8d03a6d3f552c60f6
5b17ddec6a70530a2bf4bb8d593b7850d45d2ec8	579efff672f45daca50af4fcc1a3abd2d56c2246
5b357c5f06040062112d35097d0d0a27269860f0	5e38337aa533c099339f832931408936f21ec5be
5b55dd191fe0c94d55cd317f36603c86897cf7e2	b2552bfc6638f29dce81a6593aea23396dd73611
5b7bf9a74556b4c4e268d9a13bbc001d036b2d6a	2574d1e9f296f692b3c899528ce5b1cd3194c46a
5b91ab4de834790be15a6b8836424273633b8f2f	92a24810ed2a0be0f7617257ce5bda30ec705e4c
5ba814c37fa284ddfa42440340fb95f83034008f	cc6b75033db58032e7394941c4e6634599c95bc5
5c0325ef9b10798bdc289f4072eccc35aac08117	16134b748022ede125c5bdc848399f4780a65c4e
5c14d56be19b7e5ce63569a7b560f95a4acad0f2	4b48de5bf53c25e16247ece4a90d84da9ca3fab9
5c1735803159ba4b2b1904476ae85e2d88b9cca1	d8f97443ab4cfd8a9eb9ad6622fc3a2c07b797ed
5c434aa776d9c090a65e6516aa47bd97db042fb8	3eedfae3e27fc2a147fd3528d98d7b992640e7fd
5c640d5cee5f79bb696303a0bb8dc388a7b56be8	fe69548309399a1d960a91b24ead622447b42749
5c8fd3ef826717660d872a41c089df56138f0985	077ba153e3cc19b5f0c8453e1ebe77cf2181ec4e
5cbe0b346764a6483168f47d39e5af2bec2571ce	8a69275815c68670b2138f674857df3edefb3a9a
5d25a20df5127d432d8c890d99d66af115227c4b	b3477c1d97c61377ebf92177c7871cbb9b057a8f
5d4da9251e12acb60e6629d77cd4caa9d423bb61	f7432f25a8dad926c85ee3bb1d1fe8d900a13923
5d5f52a55f00e688fd377b7c390c6fcbbc844cbe	716fe02dcc8b4fe012c03aa7f0cff704a62f2c5a
5dad850cefe1be6c7848a96eee69beb1d6dd9320	14a879b15b6ec845aa5d62c18806bf86876ddddc
5daf9ea1e44e68158b35ab6678dd6caafe92cbd9	67662c77b5c96457c8b023d0d2cbd4719af2d391
5deb75ec7514920cf3401f9d7fd0a7a789c3e002	31bfc6635d79d0feefe3f94274b660e3c3df6e50
5e0548c5123fba43fe07012572224182e37dc67f	32dcab80adccb2a22c61616b6aca934537fb6d2a
5e59204d11712c405b52363467be1d7fff90a2be	58386a6e5ffc4de4b15af58a3c7a8b7d4602bd98
5eb1d351c68d95131703fafe52bcb840fe2c883c	7cf000f0f05801fc0ce5bc032b4a7e888bc743a0
5eff57677bc57ce7b19fae484129572d3d83b023	df7ad98f8efbd8e40429113d5015ca839686c2aa
5f161383f93f09e0a154c49a0ee516d5704953d9	a479440e5c5443a68628a6277e59b8eb90721581
5f171af15d191f5755e9499c3e79a944956f2340	836c36fc22a53819c7528f8b7713c4612f198a8b
5f508551d93f55c87a5c2d91bab03a67bd89c1f0	c0ebf4fc491baea81b52882760d8c4cb1780eca5
5f53fae242a807ec9a25d97b06e29b4dbf82932f	4681dc6ba120f241d14bcdbd75c962d806c3cb66
5f72999f9d925636da94bac9227c7d6b216d45b6	d1248b1bba5467bdd299c0962b8fd282ed40ced5
5f8980325b3922cf32cee3222b17221fee4f26f8	d9ed0ca95bed60dd59b95653af89fa986dd05c47
5ff29a308d261841c2cde5ed8c22dbb6e6132cf7	f2926ee99bdacf72d0f0d53fd3c81c95e6a22518
609e3b57af1b6d77ac4bcd211800ceba61993413	be35ee6672c67050ec54a2950ec4f9bf667ea7be
60b8207677fcff9f7fe82ec7c4bf90a7b3e13b0f	8507e5994d2bc0ddd0455985f38c3d2cdc73bf3e
60dafa45878a8b5bae5e48d0525ff321f51addc0	ddcf2f7f335d50163331397e85a726a9ea4678fd
617ef3449589ce5dc2785406347fc4cf3b03d5f6	97d427ef20a7f69ee8e8c32007e9d408dc435f8d
61a5d9057ad2018b9cc7c6a7e976d77cdb85934c	515030fbf3bcd2f46f18db6d25eeb5121f8d4a2c
61b58bef66d8ba02bed4a3d10568e3d2a603e22e	8bbefb2e41021aafda789c77cd475abd03dba791
61bbae4c0efa94b01a596e385745ee716fe4cdbd	c8c4d0b0f502dd809082bf43b0070393af102f67
61de7c1cc4ba32775b58143aba3df2989973e55d	37c5b0f45e0eeed653245486c3f87ce8357733a3
622fce33fb29ec09908066bf507dcdf31c8f9d10	1238e0aad9e7ebd55e7373fc1e7c5de6890975de
62c1d59b8fdde799eaab93d9131955d3d45ed2eb	a7359f6d86dce6c2af8fb394023fc91b7997b315
62c73dc1bf3289586d65f09b1fe3a557f5952fc9	454aa34cde9d6a68e7899a0bbbe9ab6375f6c103
62d8360f21ec8cb48f55a81843b8f963b70efdce	54aba424510c7af83d26bf617c499b2ef139bb04
62dc6134a83e31fc1d432324f3d1c94d8c23791b	ddd7530346757d9390aee66eed2e69ac3b652426
634e0fe62d45ce678379103cd6221d0988a2e8ba	c406a8bf8b4ba21979e9e669247b3a5bf8dccb76
637a28e48115cabe2458023ea962f3d7fc7070b2	6a7c6b5abc05ffa892802ed0d4db62a1e7df3ea1
6414d6a4c7554786f57311e1866aeaa09530d59f	2de6cb8fdc91249cdf7d1af6656debb950528eec
6416378585e84b385df3aa76b465fad165ce63f8	34a676e3de149a7a1d909daa31792ca8b03cabb9
646b7dc16a35f44cc4e5021f01168e25cee232db	79fa5003cca4f416670fe8a641682937930172d6
649308805985e6567ee450bddd45f4f04cee79b8	9673cf30d39ee0755c70659ddfe27569d969e8ec
64d5c9761f04188301c9b84a507f257219360b14	c965157d442297f7a921fb8221bef2e08ab60bd2
6536433594b56aea05afab07bfbbd3e146ef622b	58e90409c4dc02aacfc2bb695bc7ef571f0a1670
653bf85e0675cfc857775bbdbed73491a4262488	76aab4445c518593366e9613c7a3a0d33e083c4d
656008110bf9d197099a411ef62dc6b0fa39a7e0	7de4a5fb328f0e83362978928b5c9d365f4507ac
65697ed6ba704b635e132ede35ec1c49db01914a	19122f6929f90f567cfd01fa792358d269412843
656d1061a944cbb58d3312881040baf5574f8e52	02fffc3f582fa6e37ac40f0af2353c5b9422ecc6
658336e9131ff5284bf172d7ad7c3ef9203ef556	56663c0f9f06ee2e5bea255f0cd465d5295f00ee
6584c70df38a88f6f85019432b1edc642d88fc2d	e92ba4c2958992805cf945c786d8852cbff5435c
65be3026f12f09ba36510415afb8d2236d621d8b	937231f0e12b89ac1691ae2e343b80d261dc1445
65e3a2aabdb9da1ad2fc0a8e4633acad08103c2c	8541a5cbd67a9ba3e47171576f2e0e2bab6c79d0
660f43c9cabf4c5f825581b943123defcec53973	06f18f6887575a016512729209106da19b3d500a
660f752f896cdbcc72971b5cbae7538dc7300934	9bfa6cbd866cf9eb8e851c67f6fb023a6b26c2c6
661b089afb2a3179df402ecc09535b5d984d4043	a08dca4f41d157294efd359026012a41bf7dd359
663fc84795801eb6ba0302d996c9f14a57432fdb	b727fb402df4ceddc6f0864e239656140391cb43
664217ccc2842cb668b3bb1ac799c870d964706d	a05520cca6f6679704b94b7c536db85841f0e77c
6663c29eb5449960bd1bfa3d0e2ae00dcc49a77b	0d7d307d651d343a68d7e171701cf729a5fb154c
667dc4d644988433d9077f049555550bc60b5364	df6503dbc5a9897dfe504534c97526d8529e5611
66f24df1367281127748eeff1f9223a4079b320c	d7e6c1747b6c290c17ce4752c51a21d45b1cb1e2
66f5b82b9648c4ae4ed70207bba10352794c2290	7991012ae41c02e744b1784438584020193cd754
67353cd9396ec58959445565dbfabc45bf420950	d4babd3f2a74ed5a6388b2cb57d273db5f077cb8
674e57e16a7c84db8f14156dd48a499c0baad907	fc0e8e913bee821410aebe612e5d56f60b42304f
683874fe4fdefcc08a625f8d1b53ab9144155605	b8917fdba63e2f3e5c51fd24718a6da36f9a8f6a
68478d2a6274eeddd9cbb62a6d157ad2cde6777c	540ebb09b7c7260cbb7a814b1800240799a27efa
68667125e9b13f24deffb0e7676ba20eae4451f5	6934eb56e6ff68297379e01a13b30f2778242555
68689556446c1771e745e0fcd7000da9e836d71d	a0ea093e888bbc6ba43217fc3b0a59cd5cdc0ae1
68a736ee56c3f13e4f84981d515a5604194e78e2	941d8aacd5efbfafe3107a246a61c6e93e333030
68bfcab3dde3f5c9fca9e9f829ccec38e2611076	ea1da059b98da224c156f7f97f7b866f4a3096ba
68e274aff55a38cdabb4df5cd8f8771e4a132857	de13fa66e9379b0cafe96b440a43506f43ccd19f
68fa8a0ee1e01d261504d60746d554bd95aa6d77	908a6f81168ab49f305eba54b8f730198aa2ffc7
691b77f1cfc4344839de457bed5dc2ca77d7cf90	9b2910f08901d8493dd8a2491ec6edbd5c399d16
692b134dfc55e888a411d81d00599e75379175f2	c8717ef1f1dd12818d36b1b6a0e77373e9e72bd1
694415b36f0177b0fb71cce5822510c6c0c1122a	cdfbad512f19fd7c5729acbf64cbcf6152ad213d
69930d64fa299ca68a7549a5a2361a87e8d11019	94a64478a2240e77a67ead806862a5b21fd30578
6997a0f79e84cb4ec9e66b5c7e5b137fcd8c4924	40e1dbcdf5bb2bd4f16567879f04d1cac2c5dbf4
69d7ad853400b19a675c0d239c58fcd4eb64ff5c	b308e9618ab299769f88461f0fd48ca14ca29575
6a4168965b60a856634dd8ebd1d200517de58f40	fefe5d1b2f3a27fda376615137730dbf602fbf0b
6a5afef5808a448f3269ec3af98c03dffcd0075a	041bee01ae046e760e9492cda61310c3a8e6d548
6a62caba198386d1cb6453fc4fe79b24cc9d3462	68b9dd186b5625b2e6f799014eb2a839ea1daead
6a74e4c9351576c5c3b23e55e8c4023e2508ac70	00879ed73137739a71977f86597924c42bb70549
6ac73818e1103767e012063ac5e6a63adce016fa	57757a7e86beff6872f8d04abed5b5538c630b39
6aea3100a1c4369f21e940533385cd510d6c9bed	13651517099650bfbc8787d87d655414f9f58455
6af9bc3a2e39a2e931c9c71ff6f1ab48d85b0c63	167354c8bcf91dac0618b94a82124df672a176e1
6b133b09f4edca4fe6454ef0070099a79843ff40	da6b7e2403a9f465ebf16f2816e635a0364f3564
6b3f9bb3c70ea0f414f31f5a5b6c58929af079d7	25f968df6ec0b10c3e463b03af514b1808229a7b
6b48d0a929f4f3b8aefa598a8b8b3cc4aa4216c7	b18c5e8dfa45312890ee447d472f038b95f27399
6b6a564faa4590fe87f8778eeed26a89eb5ccf73	8aca3d52eeccabccced7b92dc476d6000c764739
6b91bdb98c76f6bad3fbce8d90a7793ea991308f	f2700db81c8a9773043411b84f1da5fa62b4a82f
6ba5585e95d8c1267b4a6526f414c07e46079c05	b7a25730d80e1a0002075c700e619b42498ff089
6bca16ea0f7a1293a8f0e51fe3b81bab7c691cb0	492588db8731949a3a9152f30438354693eef5cb
6be738d6d48ca395c88c43513a8462a874d06020	e835572aa512230a5a07c772918a62f64b6123b9
6c28a8de7690702f03e88cb7451971bb738c9949	5654d846927c760ec23e3a077bbd195bd8c4461f
6c8c6711f93e99d368f238a5f834d9e295abb456	c194bac0d08648c79a7ad7350a92d6dd4d90f818
6d05305a7125b9bca37790e19bfe295c46f669d4	9de3e5640103174a68cd6dd4b50668820222fb67
6d35fbcb261095453f553d3d73315c431de72e30	bfb4983a9da07b76b835f69761880f234e37f372
6daca8a8700d01ef57462631f6c19329cc7af514	295242af7ff9012b8ba763143cba5b48984e255c
6db43d34e54e11d1bbf6279af09f4c6f4e21722c	0fbb64b75666b6ab71a4dfff44c07d44476f67c3
6dc88fcf17d0722d8123414187ca6e6551fb7cd2	410504b4e9d6316d842374edd1605fe472be4614
6e32ad5af7b5ec2b8c30f399a8888a4dc860ef88	82a3c301bd64aa7bcee8ceca1b12d55a6ff78403
6e6bc33fb42ee27e4e731e57826bd633e0a87514	2b7036b91638b2b03bfe2edabf36ca08a7ada3bb
6e853dfd4c9e1448babde084096a6a240a9a5386	19030b9f8e917272a7c0a3f2b3f8296de687e386
6eda662740ad7345c9f1bc7ebf5690198a748a6f	8bd2e748055caafa6d3870a30fd8a1dcff143191
6ef46ec101ab85bcea3b088df9582f37b65d1af5	b242a3ef452e9d90f1b06a5d0e0b5b284c685c47
6f1813b1c76b2233bdeb82a3e47e5cfbfa760de9	cba69507a264755d6ece764c82582e46351f2081
6f222060cee9336248ff3dda582cee1aaec8c212	bdb28b0a8beb7a3e85e33b0a4f29956713c91523
6f39131eaf35cdf0455a989834a6a6a2dd39e072	45ec4c097bc0249968d8b545c81ff965ea4a9968
6f408d6fce1ad03313778c9a11ecc7fad3c460fe	0fddfbf4d072f2a575e23da6085993b3c2701739
6f4360370c3a9a7b6fcca02cff65168f84bf4223	f1933afa763b42469f513675d846e67c40fea899
6fb3813ffa461127ac2e67a84b966a0c3b6fbf5f	38619fd7c5b3f2569e5d3a857e33044e0d647a5f
6fb9e744e81329a13bc8a2b27e1ab24ee58cd319	b3f7ef139594cf57d3acf0a1fa25402e7175987d
6fc08eaa715a99e60593ceea24ab21e441e31188	5dffc3799849311b8f345edd8b0655e3342289be
6fdebc73d605a66c5886198bebce1cdc4891f640	bef8e26b8b3078ff3bf20580ff7f6c6452f18a81
702c198b53f3d5fd32c2d122d9cd2cda2cbcfce0	71bd6d4474c1c3597e29ef6b9ee6c3e191988758
703a6bf5f7917246e104ce27ff09853c966fcb32	e0eb9cde211c14eec999b073d89171463cedd567
7080d3f870374fb92f5a9c2e158cfdf68fb1b900	fd90640faa9b881453c3df8adceca989357742a5
70bbe87de780d8a40c78b982564fa1262a1bda77	0391f5113cfe2291a9f1b4dff6e8cec1a7e1cede
70db8c0173b26f1931b73ca7c89457f11e51e8e8	6c01391998f432ec12ddc1083942c195c0ad8f0d
710a8201716cd0c040185bee515f8383607a56c3	9345105c235e852ec2c502271a35f4e337ccaaa6
7119282874805517c78260f2de6491845911635b	7fc89649b9dd223a488d59b89616cc79e6ee20d7
7121201596905336643b34730bff02d1b0536c57	fb9f1e33fb45ed0e0c2f87ebb0fc7f261eeb8912
7141ff064ad4130b210a0a9a88fd1305ef86a7d3	1e22aee66fee74a1cf50046f7ca4468e9788b9e7
715aa0fe865e53f247db965710932fe28a939720	27d7b4c8a65e3c17f59ee13de5311b7843eeee35
71655a93e30bc8ee392ad3ad82308729c7fa4042	ff26c63d15b5701e76cb3e5cc95eeedff96f1cc3
716a5b99eb0078142e35e8262926f0d1fdd693f9	a11973d03b6731ffef92ee49d928f3a22f46cf78
71d066021fb975fe6f7d5a50c414500e6cfe40be	d33064ae8790008df96f3f964facff7b13782509
71d08b5b96485391773a84a03ee52db1857f8577	f5179ead32dac2427a0e941d213256710ba161df
722d67c16513f576619dd9d1d9a94f61a088b6d4	95b37e66c398861fca3559c8814145dc18d9c6ff
727890a090bf2a6e54f130d1fd3b5092e6eba45e	d9402fdb63a21958eab88138e5b968349c2ec5fc
727c8bb57780072b66ab07281dbc4acbe13f247d	0420d549f0dd9aefd495590235005090f3eccb5f
728ed99230bbe2a546f06eaedb4c7785a26de2ea	7a09e054c50945577e92440d4da9cb56399bd20f
7296d5335f698084f7fe05d063eb07b54c1a6c0b	8b8f9188dd9786980ed33033e70ff52f5a67b402
72fea9cd4171cbfa6ce3f00cd3d129ebbb112dac	31a859a8657152b86699c1b0d82776e210677979
7300714d8ccb07d7e2a2458b5b471b239aabd9fc	9dbb312fff7e5a593f92bbf6b4acefbeb09e2892
7322e7bba9da7ff8ae5007db41563f1289fe89a5	1cbb9157fa4a9975a85bf4432125c95b41404796
7324e11d05281d1aaa80d1d17940398e29f5e1d1	661235a15e3f97652bcc1240aa17a6a911ba7368
7374808303eadaac4ee9efadad7137c3f7a22655	db2d3a8870e4fe04ef291ba9caddf36f01760e5a
7374ebd7af0ccf60d72ca507f77341693d32fb66	d301b3fc40f5c1cbd38ba370fd8c4b3d10e3656b
738b228750a7c4055ad3086677d80ada213a6863	60e013128ed7d57886eae80660e7679fc308a504
73c2312a1715532c2758e4a210f2f2495a91d19b	4c48b40be436eb7ac87edd8344f7f6b3c7c67658
73d7e559c07fac36195a1ec6d1d37211d49ee501	568df0f78f51b90b08cd5091c763c5296f6d9222
73f9bac1953ed39f9fcd8c1692311acee25e000e	0a0810316bdb7c47fb8199caa80c2ced1c0ddecd
741516ca1d34e8dd40890e5c27247760d0795fce	663d4cf1f222c735ad327fc3db94f0d8cedcfbf3
742a905748e8ff3c33f4ad5335c3a15a031accc6	6809fa0660ce77cb25e15075fd4252bc4c2e0b17
74bc41d7869f0624398081fe1bc9e920e4799ab4	0663895b7b1d3a2ce8d9bff6d274856e74ba5486
74d8dc89ec039da57060087dbc285a0534ca5f71	b3ede533d4a8489c8351c0573c8a1c255465749a
74e16b2f248d407c8d4fbb26d61d32f86123cc1b	018befe476103e4f3de7786274c5619b6f3f07e9
750d4c709df8176f9a90a7ef4bddb866b7166a5b	6f21d881d965f0d7452e99d10e2db7298d6fb69f
75878460dea0a31c96f8d33574cbca3188090e61	29bf5d1aae1acd02c13393c1274f6e6279f0cb50
759176e5b1d7eb818c563433020624271bdc05a6	975ee9f4cfc9c025529ca8d61e5b5f7005b0ae3e
75e69d94fd396f985a6523b28c9539b8cbe7149b	e10c328bd286f3e35c495c07a1b384898cc95eb0
760d6ef2227bd17d0846eb97d2d7f05a77218525	283a3701a0c846b7f2fac1eb112025aecb461569
763091a4d233e7cec711dde57dd027d8e8b87c66	e3406f6277116abbb24b3c215a7e3e68d4e1d55b
7641fbb630f7f24322d39eb7c7ae1a1c73ae248f	34f8c39ec50c14fe6def48746e7f7a3b3cd3dc16
7665a384f5fc5c69148b30541778d3157bc615ef	457dff8ab392853f319248fc7cbd42f14da641d7
7667be66da37e89c08136bd63d63bce191ccdc81	fefa8d6b6e23621543773a400eedd839005c028d
76bbdbc4521952c8ab6c635f5e46f4bb9062c7fe	53b97013aec72bdf0e1094e3550990d2d22fd387
7707dccd3b6d76579c598f94742a549acd2a552c	6f9153e0e6be85f3e2fb93903659481df693d747
7742ef945e11b2c6b76304687c0adafb781359e4	de04d06d3b8991d05b1a55beba9bf4ebaaa71f9a
7758f939bb8ce45e85a32b0a80191a66539f9369	95ea4277167dfb43a20605b16e24f24842fceb8f
775fa0da13cf0f76223700e8d5b2b3f5e73892d7	4c1beb1434325e9a5008cdf64a990ffe17a665e8
777405098cd50c780f2a686a5c72df3acbb18c8e	3bb9d8237fbf18436c6cdae2b33a28b2f1431511
77fb27d35c1f6c7ad0849c5d7fc9dfd8e75b43eb	e9f6ab9b15d7a1e5d63d0632151287c40f55f5a3
783dcef947495df475baa74b9ab0bda87b5de192	0b23e815e22030883624709e13c6b9fb78c74182
785172df7a88193e6bd3a9c3dd827936b3717827	f4c3529646ffe4589040480122f52ff60b125b03
7873d3bc4b6afe07ec97c5258f6aced17a2dc347	fdc1b3e0e867c33844e5e1b8ed84ef6713431bff
789e34f7fe08525a6429396a741a300c504acd79	7b0db1d78d17053c00ae7246e93c8d358fa5d961
78afe07fe87d9e5d72d3a17df9cd01f2ccf25a84	ac8961f23b8a701781e895f4dccf0ddd00cf1b35
78eba83f8712a225e90563a781920443b10c1708	f99c33f86345f5d92e8a57d2cbd4b20e90f5a5b3
78fab6670d9cac0857c0b5e2e36e9dda3dc83c9a	0cf804267ccc6ecc6101e95cc420519475acd579
7909ba44178a766cf4a685f384ca546af33e2438	f4acefcb8e496235d1d3e154df0f1a528f532d99
7918020563640d26fdbbfd44c99bf38dd5b8f255	008380c741af3386e429bdba378eedbb876b17fa
796ea8a6768e5b1e880cf0ef8ba9d12b37702c37	fc057d9b14e3f7675f861215de6c301fb3e1b82d
79771160d06383b4e7e6c2cc53732a8cdaf7e9d7	e6af8d6f2aa71a322ee64de44f7e77c6d8b0881a
798a58463f8efbc1143b8564c594e4d00c9b8f37	48cd0591a4460d125eb4e4d0dfa47d47dd5c03a3
7a09a1ddeca1c5360454a09dfc336dd528ee4f79	82be6f844898398676f49b253539a7d5fcae6431
7a1ec45eef6096c087b7560f4acecf86908ffd5e	a5899d8f614ea2bbd30b750b2116d77ab3f10725
7ab03536db189e686c13362c6b0c61a48d3724d4	5663ecbfdbba0eab27604b636fb69d255dc51925
7ab29c4e68915fcbfd21438a1d45254da8f4f3de	e28ae958083ac1e58f6ce1d48d835d4e45f8aecd
7b28dd865ea39c2a01c3ac00a8dbdde12af05f10	36245bc0b9f8b664b6d4bf501db7d026e214ab12
7b5b94efab9993acff141c74568844d5c923e7be	620b8b2f85f26cec89cd6443032ac6104f4e9dff
7b6c26acafd0770a1ff06cd10661b4ee580176ae	1d3868598b932fd5adc38ba134fe15387ec4f4aa
7b998773c49f3743d9e47396f5f1d11f880e568f	69ff40a5629f6fe63b80cec053ea4220b46caac8
7bc28c98edfcfe62a808931430898ba02b45adde	c4bee537b5b4f1705bc2ff3321593d7d1880a9f6
7bdcb22f5608b316e6eaae1db6027cd1cb67d41d	17c8c3a7573aa7d44c8de9911f7135b1c1b3b3b6
7c051df9f9e5db67e749da0c984fc6c483479b88	1a1c67df648f271831a67c745e1612af999107ba
7c1ec994205d95f9fa101de52ff7ca28bc9801d4	b4a87520e2c14a792885779d06ef12e474ce3757
7c862abd300b8874b9736dd44c643c19c82ebc28	55598d8f804e32bcf6aef9628a07c1c07cb1c437
7c86c7f5badd8e6f1d90075699f79a62d955c5e0	d26b6c6789de19ac3041ac566fb03b408075c8a8
7cba4887ef6043b863161c6cae1104c24c24e9cb	ce50dc521e9f3995fc391f17eb88c1dc3784113e
7cc531a173da3041e9e344773b72bc83021eb43c	9495f25772cbbfb404286356faf3032d0cc0eb16
7d07d1440a82d712769e6ee130d8c773766eb18a	e651f2d443ac8b1e48c4ae2c3cc476dbfdb98fa8
7d36ce61d1c004b97539decee7084e7f88fb46aa	a9f3113b2d21041ffa04cfcd1ea45bbb56051aa9
7d9e436901276fc3215f8c8f2b22b7b2977a7700	330d0b1bfb1f5dc12fc9cb104c3c282c2ed78c15
7dde29a08288b57b34f675b8bf4e927b4f30aae7	1e336dd88d87418419c1e22dac894bf9000d4dc4
7e6a2e56a1f48e78873386875a2b737138f7dec0	f65b874e54b86d35777885c3bde26ff4085e83b6
7e928e9ea3ca83089e56e1e74d8fddbc13c47d88	4740afcaca94069cf4e27f7c7157907644e055a3
7ea81d19b5e8fe1578f52fef5941b18b0a3039a5	e73acdcebfc38c6fe0fe247674bdbdfba51f6b1f
7eae2e67e551f03639a470cf78e60c5c8cbe59a5	2c1bf65f4310864d22cb80f06fbbcfcbec09af0f
7eb2bd42ba3218b502fb1ffc56db19b123ef98e9	3a4ead00274b784beedd092a2415ac98d9934387
7ebcfd48b4da1ad1c840ab8aab982a6561c43d32	cf0f1356a2823f46d4e898319954036034156c58
7ec2c955610cde405a9c092c63e441143ce520bc	64b8c0bec5aaa1a199f01324703c4b33923d2532
7eeec4714323cd464185dc7ff0424530b51c5671	e2884e9fdd69d7cb00c8b55e84b58e6a189a0486
7f239ed54c9b17301dc99c32cf97b3d1eca2eeb7	31fce5824eaeaa7a522030e4043d40f8fd7fd66b
7f64071164afcc499a8c38b155483669ec99c228	9782ccd9b45879f20a74279aa19162120ef4a29b
7f74f83a99b17662a300f774ddf8375b89319175	81c16e298709f2bb3a85eabb0e85c54b638236fe
7f7b70631d71bdbb5361af69b110ea8ce21aa0cd	c4798d41339fd36626b1639609a3788a7b346cf2
7f7b999c5cc90dba11230de0494565ee1db42a1f	09c8546ffa7861be0d38160da467908bfa1ace9d
7faaef10449876f6c7749e1daa3863d925bb0ede	d8c124d5349713760f1c728f33e26b5d99f5ac83
7fede7c91c1cc683a569dc8f9faed7c1a14f171a	8fc3f25f9a0dd79f765bea6c2b3273b5fda8a384
800fe375ce41389d2663746bd3195cbf4894b265	9a90a4a516455dc402495858389c08cdd77bea73
810ba367ce9b2649693961ef834d62ac8ff4eb42	d57bc6ec81eb4db0de096d1d88045612f012c13e
811e8968acc76fe1c5235fe137e2347311ab013d	38eab488f723ad9b4540c1a1cf39ef3d30ffad56
813fadf58548539f26d1365fd06af918f460b8f6	aba775e1cfc777c90bca62fffa5b1fad7f1dbd38
815fead231dfaa3241d76e9956483197efaeb074	5edcbd97ee51605300c551f42b13311c46d526d1
8171a9d9962b5a83d4fd1f45c758f698338df1aa	dbc046dea7fd2d0c01749cb95d5555b3ea265245
8185592ade19dcd21a742864c9ae922fed8d776b	f9b90ff00da27ba6cfcb693f6912b736b1a15694
818e930954e1b9e41d372cebd022998b55ffe731	533f7a2dd5d91c5b57971e3bbfba1831020e9f78
81a5742bb899df79b9a254b8dbd397b68bc37d86	6a97aad01c31a5b35a87bbe52af0b05071222caa
81bf3b2d2f2b90754eabe18502693b9ec2020c10	19118d343f69df73500d1c6dececefedc5284971
81cb762ae47c04057fb7a54a0a5a6a2becc66de3	a27a73c0888f6b64d2420113a3f91ef29824212a
81cdd42f202bdbb1eab9bb54fc1a0219eb8df90f	1f11ef470fa5d689d7a2799b98169121a8ad1422
81d74049d3892e167113dd01c9222f5dda813215	b9e5f83603f4c05f49c85924bf0792bb24d07656
821b0e08dbaf7a8011431daca03e015b704714b5	8f6ee7fd5a39a0b01e99a0098787433dcc2e0f22
82246d633e758c47c0872d59fbd93da6b3ebf653	db7a218323ac34157fc403c6e4e87280948ce9c3
822f6ffe9f98db33f7ace755501177101996760b	f6e07fd2bd22d51986cce4290b562141f991085f
82428218ff6bdb5e444d1f0dae046039f1663015	e512654b991d1b2fa1c258319c16a40f1df370c3
8290c6e7dcb4a5a32fa041bf60bcbac5e04057c9	726323d1afd0df31183bb8723c3bab4ce8576238
8295f307ad83f5e22d53a66ee92710c0577016c9	47c753010bf6a39b17bdee883b11864d433c46f2
82b23a9bbb1f296ffae48befc92c548a1933083c	5bfc5e26027fd905bb769830bb7634b0c5b6a0cf
82bdede507448141d5443c51b08f4cb9a0c9b474	662de3b9c16d19ffb17d1d236b454e6d7beb9282
82c97bcb83069e820298a088441fc655587d650a	232659b9698ff0eb4774ff60989dd084f84c8bd5
82d6136d6dd4297ed46e0e6839a70d431f4a2f16	ada4a53dfb5b3e6a89907a4a394e85ff2da6f871
82ea8f43c9e4218a94f85aa0c8f7f46b87762451	b111b0f80202a8ba1e5cd04b80372ab77fa286b7
83365720cbd9d62e4cf53749e867601a3a45cb66	678c259b71ecc5d8e9e416694c7fb3741f9fc6f2
83622450d41b994ce08dc28847127fea49e28ba2	e7780c8676c87fc46374b08f9995e6241c1b7d9a
83831562faa589bda49a2d64a5a8f1fda08f12de	83831562faa589bda49a2d64a5a8f1fda08f12de
838a83ae0b322187ac3d5fc92fb8e3e57515c585	31c7f31ccc812b08f81b59b14eb7eda3f4f8f749
83b54313d30e13394726e7335f6a38883ac52d7b	aefa4017bcb2b684bd42527892f63bdcb5613821
83ba4192e414b4d1b2885c62083fed7120f37b82	fcb40d8e66a6add02055cbb719e36729526ab114
83c6945c16777f54d45388cde12437c43edda41a	97be36efcebc329ca0b79229dd8f50d5166cfe43
842082378c616779de3c1faba7d0439ac52d8b93	7d9a54fb2596a4f8ad001629929b9c0d958dcc30
843596ff701fceb371c805f56037d8a156cdca65	dcf4ec6354ca4a8756e58c7827f0689523e8876b
84b5cb3b654be9dead4e1eeee574bc381c1df00d	d36333841dfd0caf1d2a0ebc93955d33b0525678
84c45662ce9fadd0c245e3c41e41104e8f7324e1	3c70d861c5c0f8d71c023f665b036a6578e9521d
